[ 2019-02-21T01:59:47+08:00 ] 127.0.0.1 /
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000016s ]
INFO: [ app_init ] --END-- [ RunTime:0.002219s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001721s ]
INFO: Run Behavior\CheckLangBehavior [ RunTime:0.001370s ]
INFO: [ app_begin ] --END-- [ RunTime:0.003157s ]
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 324 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 325 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 368 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 369 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 388 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 389 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 388 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 389 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 388 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 389 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 388 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 389 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 388 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 389 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 388 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 389 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 408 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 409 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 408 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 409 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 428 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 429 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 428 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 429 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 448 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 449 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 448 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 449 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 448 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 449 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 448 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 449 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 468 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 469 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 468 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 469 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 488 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 489 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 488 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 489 行.
NOTIC: [8] Use of undefined constant title - assumed 'title' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 488 行.
NOTIC: [8] Use of undefined constant ftitle - assumed 'ftitle' C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 489 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Runtime\Cache\Home\949efd7b62d2aaffff923652b86ceb19.php 第 574 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.041033s ]
INFO: [ view_parse ] --END-- [ RunTime:0.041081s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001761s ]
INFO: Run Behavior\TokenBuildBehavior [ RunTime:0.001312s ]
INFO: [ view_filter ] --END-- [ RunTime:0.003119s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.002028s ]
INFO: [ app_end ] --END-- [ RunTime:0.002076s ]

[ 2019-02-21T02:01:06+08:00 ] 127.0.0.1 /Apijiekou.getLottery
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000011s ]
INFO: [ app_init ] --END-- [ RunTime:0.000705s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001533s ]
INFO: Run Behavior\CheckLangBehavior [ RunTime:0.001363s ]
INFO: [ app_begin ] --END-- [ RunTime:0.002970s ]
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLottery() should be compatible with Common\Controller\ApijiekouController::getLottery($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLotterycode() should be compatible with Common\Controller\ApijiekouController::getLotterycode($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 43 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 44 行.
NOTIC: [8] Undefined index: expect C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 73 行.
NOTIC: [8] Undefined index: opencode C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 74 行.
NOTIC: [8] Undefined index: opentime C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 75 行.
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001155s ]
INFO: [ app_end ] --END-- [ RunTime:0.001195s ]

[ 2019-02-21T02:01:07+08:00 ] 127.0.0.1 /Apijiekou.checkislogin
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000011s ]
INFO: [ app_init ] --END-- [ RunTime:0.000475s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001114s ]
INFO: Run Behavior\CheckLangBehavior [ RunTime:0.000942s ]
INFO: [ app_begin ] --END-- [ RunTime:0.002136s ]
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLottery() should be compatible with Common\Controller\ApijiekouController::getLottery($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLotterycode() should be compatible with Common\Controller\ApijiekouController::getLotterycode($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 43 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 44 行.
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001733s ]
INFO: [ app_end ] --END-- [ RunTime:0.001784s ]

[ 2019-02-21T02:01:07+08:00 ] 127.0.0.1 /Apijiekou.getLottery
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000011s ]
INFO: [ app_init ] --END-- [ RunTime:0.000476s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001092s ]
INFO: Run Behavior\CheckLangBehavior [ RunTime:0.000923s ]
INFO: [ app_begin ] --END-- [ RunTime:0.002092s ]
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLottery() should be compatible with Common\Controller\ApijiekouController::getLottery($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLotterycode() should be compatible with Common\Controller\ApijiekouController::getLotterycode($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 43 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 44 行.
NOTIC: [8] Undefined index: expect C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 73 行.
NOTIC: [8] Undefined index: opencode C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 74 行.
NOTIC: [8] Undefined index: opentime C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 75 行.
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001462s ]
INFO: [ app_end ] --END-- [ RunTime:0.001510s ]

[ 2019-02-21T02:01:07+08:00 ] 127.0.0.1 /Apijiekou.checkislogin
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000011s ]
INFO: [ app_init ] --END-- [ RunTime:0.000499s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.003061s ]
INFO: Run Behavior\CheckLangBehavior [ RunTime:0.001002s ]
INFO: [ app_begin ] --END-- [ RunTime:0.004161s ]
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLottery() should be compatible with Common\Controller\ApijiekouController::getLottery($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [2048] Declaration of Home\Controller\ApijiekouController::getLotterycode() should be compatible with Common\Controller\ApijiekouController::getLotterycode($apiparam = Array) C:\Users\lwg\Desktop\1\web\app\Home\Controller\ApijiekouController.class.php 第 4 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 43 行.
NOTIC: [8] Undefined index: userinfo C:\Users\lwg\Desktop\1\web\Core\Library\Think\Controller.class.php 第 44 行.
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001007s ]
INFO: [ app_end ] --END-- [ RunTime:0.001037s ]

[ 2019-02-21T02:04:12+08:00 ] 127.0.0.1 /
INFO: [ app_init ] --START--
